Epoch,Loss
121,18.45165252685547
122,18.421066284179688
123,18.426959991455078
124,18.47263526916504
125,18.393125534057617
126,18.394731521606445
127,18.496458053588867
128,18.436555862426758
129,18.418899536132812
130,18.44737434387207
131,18.333593368530273
132,18.432878494262695
133,18.397777557373047
134,18.321826934814453
135,18.36520767211914
136,18.449907302856445
137,18.557636260986328
138,18.400985717773438
139,18.425416946411133
140,18.419944763183594
141,18.35317611694336
142,18.37668800354004
143,18.368404388427734
144,18.3794002532959
145,18.510108947753906
146,18.44228744506836
147,18.347888946533203
148,18.42591667175293
149,18.481637954711914
150,18.40923500061035
151,18.497507095336914
152,18.48621368408203
153,18.407806396484375
154,18.36590003967285
155,18.424118041992188
156,18.353302001953125
157,18.40811538696289
158,18.441686630249023
159,18.462596893310547
160,18.43311882019043
161,18.39410400390625
162,18.46969223022461
163,18.40144157409668
164,18.39864158630371
165,18.383718490600586
166,18.41631317138672
167,18.343368530273438
168,18.352275848388672
169,18.374469757080078
170,18.3447208404541
171,18.404743194580078
172,18.366535186767578
173,18.40142250061035
174,18.406641006469727
175,18.423913955688477
176,18.403902053833008
177,18.385780334472656
178,18.459003448486328
179,18.437410354614258
180,18.367565155029297
181,18.499530792236328
182,18.38597297668457
183,18.376235961914062
184,18.40398597717285
185,18.35481834411621
186,18.39177131652832
187,18.33275604248047
188,18.37213706970215
189,18.293594360351562
190,18.32310676574707
191,18.38648796081543
192,18.469635009765625
193,18.40460777282715
194,18.356678009033203
195,18.42635154724121
196,18.360477447509766
197,18.412572860717773
198,18.352462768554688
199,18.460773468017578
200,18.272239685058594
201,18.359148025512695
202,18.395187377929688
203,18.423954010009766
204,18.356014251708984
205,18.3929500579834
206,18.383989334106445
207,18.383283615112305
208,18.404090881347656
209,18.453243255615234
210,18.292367935180664
211,18.352846145629883
212,18.429645538330078
213,18.315338134765625
214,18.36641502380371
215,18.408842086791992
216,18.273645401000977
217,18.48940658569336
218,18.40427589416504
219,18.40773582458496
220,18.465938568115234
221,18.435344696044922
222,18.270097732543945
223,18.41872215270996
224,18.423038482666016
225,18.383806228637695
226,18.46080780029297
227,18.336931228637695
228,18.44849967956543
229,18.37002182006836
230,18.43814468383789
231,18.29466438293457
232,18.30147361755371
233,18.387304306030273
234,18.407623291015625
235,18.421310424804688
236,18.386810302734375
237,18.381549835205078
238,18.37333106994629
239,18.40790367126465
240,18.411178588867188
241,18.429590225219727
242,18.37239646911621
243,18.421167373657227
244,18.49211883544922
245,18.35939598083496
246,18.359634399414062
247,18.35978889465332
248,18.37331771850586
249,18.44215202331543
250,18.353574752807617
251,18.313007354736328
252,18.366008758544922
253,18.376422882080078
254,18.363473892211914
255,18.325319290161133
256,18.35972785949707
257,18.428804397583008
258,18.390705108642578
259,18.438678741455078
260,18.378955841064453
261,18.399005889892578
262,18.435739517211914
263,18.355899810791016
264,18.39225959777832
265,18.3810977935791
266,18.33104133605957
267,18.3926944732666
268,18.382423400878906
269,18.401412963867188
270,18.46050453186035
271,18.297163009643555
272,18.424097061157227
273,18.503787994384766
274,18.368160247802734
275,18.389358520507812
276,18.300485610961914
277,18.37950325012207
278,18.45392608642578
279,18.309127807617188
280,18.43482780456543
281,18.367895126342773
282,18.40378189086914
283,18.397701263427734
284,18.38420867919922
285,18.496362686157227
286,18.39455223083496
287,18.45438003540039
288,18.389760971069336
289,18.39263153076172
290,18.41555404663086
291,18.322505950927734
292,18.414684295654297
293,18.472431182861328
294,18.400463104248047
295,18.35618782043457
296,18.33673095703125
297,18.457897186279297
298,18.360950469970703
299,18.37009620666504
300,18.358718872070312
301,18.474445343017578
302,18.382064819335938
303,18.440935134887695
304,18.305845260620117
305,18.38503646850586
306,18.360963821411133
307,18.38413429260254
308,18.353334426879883
309,18.381134033203125
310,18.425281524658203
311,18.3718204498291
312,18.339189529418945
313,18.409914016723633
314,18.344741821289062
315,18.367761611938477
316,18.444107055664062
317,18.41653823852539
318,18.425216674804688
319,18.33732032775879
320,18.43750762939453
321,18.372665405273438
322,18.294952392578125
323,18.38950538635254
324,18.41465187072754
325,18.429210662841797
326,18.349666595458984
327,18.325172424316406
328,18.432918548583984
329,18.361358642578125
330,18.406980514526367
331,18.31588363647461
332,18.38683319091797
333,18.38834571838379
334,18.35304069519043
335,18.40699005126953
336,18.44708251953125
337,18.314693450927734
338,18.413105010986328
339,18.40854263305664
340,18.430557250976562
341,18.410993576049805
342,18.444992065429688
343,18.39396858215332
344,18.41718292236328
345,18.379663467407227
346,18.373167037963867
347,18.467029571533203
348,18.417463302612305
349,18.38949203491211
350,18.291221618652344
351,18.365982055664062
352,18.41371726989746
353,18.448625564575195
354,18.33955955505371
355,18.373624801635742
356,18.42320442199707
357,18.416759490966797
358,18.420873641967773
359,18.436336517333984
360,18.343502044677734
361,18.363174438476562
362,18.4182186126709
363,18.32310676574707
364,18.405593872070312
365,18.377538681030273
366,18.37141227722168
367,18.48827362060547
368,18.272682189941406
369,18.40530776977539
370,18.4205265045166
371,18.38996124267578
372,18.393430709838867
373,18.439382553100586
374,18.485271453857422
375,18.234115600585938
376,18.463146209716797
377,18.371213912963867
378,18.338035583496094
379,18.37572479248047
380,18.349424362182617
381,18.436267852783203
382,18.463821411132812
383,18.472318649291992
384,18.410341262817383
385,18.320175170898438
386,18.375682830810547
387,18.387073516845703
388,18.481517791748047
389,18.365211486816406
390,18.350269317626953
391,18.353988647460938
392,18.344070434570312
393,18.300413131713867
394,18.327756881713867
395,18.379831314086914
396,18.36345863342285
397,18.360580444335938
398,18.398086547851562
399,18.365253448486328
400,18.39942741394043
