Epoch,Loss
215,0.028015900403261185
216,0.028945647180080414
217,0.02790129743516445
218,0.027386818081140518
219,0.028363430872559547
220,0.02714144065976143
221,0.02791624888777733
222,0.028838224709033966
223,0.027955085039138794
224,0.027408761903643608
225,0.028754178434610367
226,0.027452677488327026
227,0.027411995455622673
228,0.02747240476310253
229,0.02587348222732544
230,0.027842538431286812
231,0.027079325169324875
232,0.027117596939206123
233,0.027048196643590927
234,0.026836125180125237
235,0.02738165110349655
236,0.02646251581609249
237,0.026947906240820885
238,0.026709936559200287
239,0.02665644697844982
240,0.02696000598371029
241,0.026953592896461487
242,0.025874512270092964
243,0.026543276384472847
244,0.026975877583026886
245,0.026074226945638657
246,0.02626536786556244
247,0.025533609092235565
248,0.026571374386548996
249,0.026884542778134346
250,0.027751578018069267
251,0.025540295988321304
252,0.026574254035949707
253,0.026210304349660873
254,0.026318591088056564
255,0.02579258382320404
256,0.026088060811161995
257,0.02518751472234726
258,0.02495097741484642
259,0.025516077876091003
260,0.025950975716114044
261,0.025563325732946396
262,0.02510327473282814
263,0.0255154799669981
264,0.0254240483045578
265,0.025710072368383408
266,0.02537335641682148
267,0.024859093129634857
268,0.02542024850845337
269,0.025858847424387932
270,0.024973805993795395
271,0.025011248886585236
272,0.02523675560951233
273,0.025913558900356293
274,0.02494985982775688
275,0.025945406407117844
276,0.025243032723665237
277,0.025278165936470032
278,0.02480277046561241
279,0.025629892945289612
280,0.024720117449760437
281,0.024769676849246025
282,0.02455778606235981
283,0.02438327856361866
284,0.025004304945468903
285,0.024299895390868187
286,0.024558665230870247
287,0.02539811283349991
288,0.02475593239068985
289,0.024295130744576454
290,0.02536494843661785
291,0.02511243149638176
292,0.026597579941153526
293,0.025084305554628372
294,0.024811984971165657
295,0.025757726281881332
296,0.025215912610292435
297,0.025753863155841827
298,0.024983327835798264
299,0.02438276633620262
300,0.024615250527858734
301,0.024626612663269043
302,0.02441389113664627
303,0.02475227415561676
304,0.02444762922823429
305,0.024652007967233658
306,0.024439550936222076
307,0.024697320535779
308,0.024893859401345253
309,0.024564675986766815
310,0.02518792636692524
311,0.02435769885778427
312,0.024430546909570694
313,0.024783972650766373
314,0.025217382237315178
315,0.024287693202495575
316,0.024627825245261192
317,0.025229305028915405
318,0.02480122074484825
319,0.02338918298482895
320,0.02557014487683773
321,0.02574189007282257
322,0.02605646662414074
323,0.025379283353686333
324,0.02477416768670082
325,0.024212878197431564
326,0.024830039590597153
327,0.023963825777173042
328,0.025350384414196014
329,0.024334890767931938
330,0.024735745042562485
331,0.02590154856443405
332,0.023905552923679352
333,0.024743475019931793
334,0.024499105289578438
335,0.02557065337896347
336,0.02455213852226734
337,0.024472780525684357
338,0.024737641215324402
339,0.025201253592967987
340,0.024088064208626747
341,0.024454381316900253
342,0.025431334972381592
343,0.02489449456334114
344,0.024294449016451836
345,0.025042518973350525
346,0.025032807141542435
347,0.024911118671298027
348,0.02369771897792816
349,0.02465718984603882
350,0.025538476184010506
351,0.0249473974108696
352,0.02401803806424141
353,0.02571018785238266
354,0.023974157869815826
355,0.024889519438147545
356,0.025462178513407707
357,0.02507900819182396
358,0.0244121253490448
359,0.024622146040201187
360,0.02478872612118721
361,0.025812586769461632
362,0.024603575468063354
363,0.025364603847265244
364,0.025178682059049606
365,0.025245198979973793
366,0.023425616323947906
367,0.025146380066871643
368,0.02461412362754345
369,0.024956461042165756
370,0.02485736273229122
371,0.02401312068104744
372,0.024278204888105392
373,0.023523451760411263
374,0.024734262377023697
375,0.024242445826530457
376,0.025754088535904884
377,0.024194084107875824
378,0.024192044511437416
379,0.02377779223024845
380,0.024256305769085884
381,0.02468249201774597
382,0.025090869516134262
383,0.024923207238316536
384,0.024254513904452324
385,0.02464302070438862
386,0.025099508464336395
387,0.025334054604172707
388,0.024613646790385246
389,0.02331131137907505
390,0.02406986430287361
391,0.024896010756492615
392,0.02543143928050995
393,0.023074496537446976
394,0.025280825793743134
395,0.023490339517593384
396,0.023518284782767296
397,0.02374572679400444
398,0.024868544191122055
399,0.024137895554304123
400,0.024913739413022995
